customer_id,customer_type,invoice_id,invoice_date,total_amount,product_category
C0469,atrisk,INV03717,2023-09-16,210.51,Beauty
C0470,potential,INV03718,2024-09-19,64.8,Apparel
C0470,potential,INV03719,2024-09-05,104.73,Sports
C0470,potential,INV03720,2024-08-06,87.1,Beauty
C0470,potential,INV03721,2024-08-20,75.78,Home
C0471,loyal,INV03722,2024-10-20,275.86,Beauty
C0471,loyal,INV03723,2024-10-02,145.19,Beauty
C0471,loyal,INV03724,2024-08-17,150.3,Apparel
C0471,loyal,INV03725,2024-09-20,128.57,Electronics
C0471,loyal,INV03726,2024-09-02,119.18,Apparel
C0471,loyal,INV03727,2024-06-07,128.17,Electronics
C0471,loyal,INV03728,2024-04-29,90.57,Electronics
C0471,loyal,INV03729,2024-03-31,246.53,Apparel
C0471,loyal,INV03730,2024-04-03,85.94,Home
C0471,loyal,INV03731,2024-05-29,170.16,Beauty
C0471,loyal,INV03732,2023-09-26,149.83,Home
C0471,loyal,INV03733,2024-03-03,132.25,Apparel
C0471,loyal,INV03734,2023-12-01,193.35,Beauty
C0472,loyal,INV03735,2024-11-03,240.92,Apparel
C0472,loyal,INV03736,2024-09-26,104.61,Electronics
C0472,loyal,INV03737,2024-08-23,142.3,Home
C0472,loyal,INV03738,2024-08-08,209.17,Sports
C0472,loyal,INV03739,2024-08-15,117.31,Apparel
C0472,loyal,INV03740,2024-08-15,258.33,Electronics
C0472,loyal,INV03741,2024-09-04,164.02,Apparel
C0472,loyal,INV03742,2024-07-21,230.95,Electronics
C0472,loyal,INV03743,2024-07-22,263.41,Sports
C0472,loyal,INV03744,2024-03-05,158.56,Apparel
C0473,lost,INV03745,2023-02-24,75.56,Home
C0473,lost,INV03746,2023-01-21,34.59,Apparel
C0474,potential,INV03747,2024-09-14,41.31,Apparel
C0474,potential,INV03748,2024-08-10,111.56,Home
C0474,potential,INV03749,2024-07-24,122.92,Apparel
C0474,potential,INV03750,2024-06-10,161.61,Home
C0474,potential,INV03751,2024-05-29,131.42,Sports
C0474,potential,INV03752,2024-06-21,84.07,Apparel
C0475,potential,INV03753,2024-11-07,63.45,Home
C0475,potential,INV03754,2024-10-23,65.03,Apparel
C0475,potential,INV03755,2024-10-20,74.29,Home
C0475,potential,INV03756,2024-09-20,96.19,Electronics
C0475,potential,INV03757,2024-07-06,75.24,Apparel
C0476,potential,INV03758,2024-10-05,92.39,Electronics
C0476,potential,INV03759,2024-09-02,68.34,Electronics
C0476,potential,INV03760,2024-08-26,50.92,Beauty
C0477,atrisk,INV03761,2024-04-08,106.49,Apparel
C0477,atrisk,INV03762,2024-03-05,176.64,Electronics
C0477,atrisk,INV03763,2024-03-01,188.77,Sports
C0477,atrisk,INV03764,2024-01-27,149.46,Sports
C0477,atrisk,INV03765,2024-01-07,149.28,Sports
C0477,atrisk,INV03766,2024-01-19,134.48,Home
C0477,atrisk,INV03767,2023-10-23,164.49,Sports
C0478,loyal,INV03768,2024-11-01,74.08,Home
C0478,loyal,INV03769,2024-10-24,82.51,Electronics
C0478,loyal,INV03770,2024-09-24,68.78,Electronics
C0478,loyal,INV03771,2024-08-09,163.22,Apparel
C0478,loyal,INV03772,2024-07-12,147.31,Electronics
C0478,loyal,INV03773,2024-06-09,144.78,Electronics
C0478,loyal,INV03774,2024-07-28,128.42,Home
C0478,loyal,INV03775,2024-03-29,79.53,Home
C0478,loyal,INV03776,2024-02-03,97.02,Home
C0478,loyal,INV03777,2024-03-30,110.9,Electronics
C0478,loyal,INV03778,2024-07-04,127.98,Apparel
C0478,loyal,INV03779,2023-11-04,105.92,Sports
C0478,loyal,INV03780,2023-10-26,47.31,Apparel
C0478,loyal,INV03781,2024-02-02,88.2,Beauty
C0479,champion,INV03782,2024-12-18,264.31,Beauty
C0479,champion,INV03783,2024-11-10,162.77,Electronics
C0479,champion,INV03784,2024-10-23,125.23,Apparel
C0479,champion,INV03785,2024-10-13,123.08,Apparel
C0479,champion,INV03786,2024-10-19,223.42,Beauty
C0479,champion,INV03787,2024-09-24,232.65,Apparel
C0479,champion,INV03788,2024-10-31,239.63,Electronics
C0479,champion,INV03789,2024-09-18,145.97,Home
C0479,champion,INV03790,2024-09-13,182.18,Apparel
C0479,champion,INV03791,2024-04-28,227.71,Home
C0479,champion,INV03792,2024-04-12,168.64,Home
C0479,champion,INV03793,2024-03-18,340.13,Sports
C0479,champion,INV03794,2024-04-10,220.37,Apparel
C0479,champion,INV03795,2024-02-10,235.13,Electronics
C0479,champion,INV03796,2023-09-27,242.45,Beauty
C0479,champion,INV03797,2023-12-24,297.64,Electronics
C0479,champion,INV03798,2023-11-30,186.26,Home
C0479,champion,INV03799,2024-04-07,195.81,Sports
C0479,champion,INV03800,2023-08-20,221.79,Beauty
C0479,champion,INV03801,2023-04-01,197.25,Home
C0479,champion,INV03802,2023-04-08,202.39,Electronics
C0479,champion,INV03803,2023-01-04,240.9,Home
C0479,champion,INV03804,2023-09-13,299.27,Electronics
C0479,champion,INV03805,2023-10-08,219.89,Electronics
C0480,lost,INV03806,2024-04-04,76.82,Home
C0480,lost,INV03807,2024-03-03,64.6,Apparel
C0480,lost,INV03808,2024-03-09,45.31,Apparel
C0481,lost,INV03809,2023-03-28,46.82,Electronics
C0481,lost,INV03810,2023-02-19,45.71,Beauty
C0482,loyal,INV03811,2024-11-25,253.57,Sports
C0482,loyal,INV03812,2024-10-28,190.41,Beauty
C0482,loyal,INV03813,2024-10-18,216.41,Electronics
C0482,loyal,INV03814,2024-08-24,127.02,Home
C0482,loyal,INV03815,2024-08-09,217.51,Beauty
C0482,loyal,INV03816,2024-09-01,153.3,Electronics
C0482,loyal,INV03817,2024-08-03,207.58,Home
C0482,loyal,INV03818,2024-03-11,247.8,Home
C0482,loyal,INV03819,2024-02-27,188.49,Beauty
C0482,loyal,INV03820,2024-07-13,257.11,Electronics
C0482,loyal,INV03821,2024-05-09,198.9,Home
C0483,atrisk,INV03822,2024-08-13,179.56,Electronics
C0483,atrisk,INV03823,2024-07-25,153.56,Sports
C0483,atrisk,INV03824,2024-07-18,186.18,Electronics
C0483,atrisk,INV03825,2024-05-27,57.01,Home
C0483,atrisk,INV03826,2024-06-02,158.62,Electronics
C0483,atrisk,INV03827,2024-06-04,236.18,Home
C0483,atrisk,INV03828,2024-02-15,93.38,Sports
C0483,atrisk,INV03829,2023-11-14,181.27,Apparel
C0483,atrisk,INV03830,2023-11-07,184.26,Electronics
C0484,loyal,INV03831,2024-10-29,92.48,Beauty
C0484,loyal,INV03832,2024-09-25,115.15,Electronics
C0484,loyal,INV03833,2024-08-14,120.84,Electronics
C0484,loyal,INV03834,2024-08-30,109.9,Beauty
C0484,loyal,INV03835,2024-06-19,118.8,Apparel
C0484,loyal,INV03836,2024-07-16,93.81,Electronics
C0484,loyal,INV03837,2024-03-09,139.7,Home
C0484,loyal,INV03838,2024-04-02,135.29,Electronics
C0484,loyal,INV03839,2024-03-27,167.54,Beauty
C0484,loyal,INV03840,2024-05-29,122.83,Electronics
C0485,potential,INV03841,2024-09-22,41.14,Home
C0485,potential,INV03842,2024-08-20,50.34,Beauty
C0485,potential,INV03843,2024-08-03,82.35,Beauty
C0485,potential,INV03844,2024-08-17,90.89,Beauty
C0485,potential,INV03845,2024-07-28,62.67,Home
C0485,potential,INV03846,2024-07-14,60.14,Electronics
C0486,lost,INV03847,2024-01-30,50.98,Home
C0486,lost,INV03848,2023-12-26,35.07,Home
C0486,lost,INV03849,2023-12-15,32.07,Home
C0487,atrisk,INV03850,2024-06-16,143.03,Home
C0487,atrisk,INV03851,2024-05-22,193.91,Electronics
C0487,atrisk,INV03852,2024-05-25,145.12,Apparel
C0487,atrisk,INV03853,2024-04-08,147.27,Apparel
C0487,atrisk,INV03854,2024-04-17,91.11,Electronics
C0487,atrisk,INV03855,2024-04-27,206.36,Electronics
C0487,atrisk,INV03856,2024-03-06,204.98,Apparel
C0487,atrisk,INV03857,2024-02-04,204.71,Electronics
C0488,lost,INV03858,2023-06-02,64.87,Home
C0489,loyal,INV03859,2024-10-31,261.3,Sports
C0489,loyal,INV03860,2024-10-04,201.24,Apparel
C0489,loyal,INV03861,2024-10-03,204.48,Sports
C0489,loyal,INV03862,2024-08-29,162.03,Sports
C0489,loyal,INV03863,2024-09-09,255.87,Beauty
C0489,loyal,INV03864,2024-08-17,187.47,Sports
C0489,loyal,INV03865,2024-03-11,176.03,Apparel
C0489,loyal,INV03866,2024-07-11,176.79,Apparel
C0489,loyal,INV03867,2024-05-24,315.95,Apparel
C0489,loyal,INV03868,2024-07-06,229.93,Electronics
C0490,potential,INV03869,2024-11-13,138.29,Apparel
C0490,potential,INV03870,2024-10-23,96.34,Electronics
C0490,potential,INV03871,2024-10-10,108.88,Electronics
C0490,potential,INV03872,2024-07-19,147.51,Sports
C0490,potential,INV03873,2024-09-18,187.48,Apparel
C0490,potential,INV03874,2024-06-16,137.36,Apparel
C0490,potential,INV03875,2024-08-09,190.41,Beauty
C0491,loyal,INV03876,2024-11-17,267.51,Home
C0491,loyal,INV03877,2024-10-19,339.09,Apparel
C0491,loyal,INV03878,2024-09-16,216.63,Home
C0491,loyal,INV03879,2024-07-26,196.99,Home
C0491,loyal,INV03880,2024-06-30,284.46,Apparel
C0491,loyal,INV03881,2024-06-30,202.07,Electronics
C0491,loyal,INV03882,2024-09-12,161.2,Electronics
C0492,lost,INV03883,2023-02-17,33.42,Beauty
C0493,champion,INV03884,2024-12-25,327.24,Electronics
C0493,champion,INV03885,2024-12-06,241.78,Apparel
C0493,champion,INV03886,2024-12-05,399.25,Apparel
C0493,champion,INV03887,2024-10-14,330.36,Sports
C0493,champion,INV03888,2024-09-12,334.86,Apparel
C0493,champion,INV03889,2024-06-18,293.68,Apparel
C0493,champion,INV03890,2024-06-28,448.18,Home
C0493,champion,INV03891,2024-09-25,401.02,Beauty
C0493,champion,INV03892,2024-07-10,137.34,Sports
C0493,champion,INV03893,2024-05-05,252.82,Beauty
C0493,champion,INV03894,2023-12-11,363.72,Sports
C0493,champion,INV03895,2023-12-17,328.14,Beauty
C0493,champion,INV03896,2024-04-17,260.2,Sports
C0493,champion,INV03897,2024-02-04,272.82,Sports
C0493,champion,INV03898,2024-02-21,296.49,Electronics
C0493,champion,INV03899,2024-03-15,306.6,Home
C0493,champion,INV03900,2024-07-02,252.95,Home
C0493,champion,INV03901,2023-08-20,285.29,Electronics
C0494,lost,INV03902,2023-08-15,80.13,Home
C0494,lost,INV03903,2023-07-25,92.57,Sports
C0494,lost,INV03904,2023-06-06,111.32,Home
C0495,atrisk,INV03905,2024-03-12,131.03,Electronics
C0495,atrisk,INV03906,2024-02-20,163.29,Sports
C0495,atrisk,INV03907,2024-01-12,212.3,Home
C0495,atrisk,INV03908,2024-02-08,312.68,Apparel
C0495,atrisk,INV03909,2023-11-01,84.71,Home
C0495,atrisk,INV03910,2023-12-13,260.8,Electronics
C0496,lost,INV03911,2023-08-24,96.18,Electronics
C0496,lost,INV03912,2023-07-16,104.86,Beauty
C0497,lost,INV03913,2024-02-20,46.4,Beauty
C0497,lost,INV03914,2024-01-23,26.72,Beauty
C0498,loyal,INV03915,2024-11-20,180.15,Sports
C0498,loyal,INV03916,2024-11-13,140.73,Sports
C0498,loyal,INV03917,2024-10-09,209.46,Electronics
C0498,loyal,INV03918,2024-09-09,58.24,Electronics
C0498,loyal,INV03919,2024-08-12,233.79,Sports
C0498,loyal,INV03920,2024-07-03,254.6,Apparel
C0498,loyal,INV03921,2024-07-17,144.25,Beauty
C0498,loyal,INV03922,2024-05-01,118.57,Beauty
C0498,loyal,INV03923,2024-04-18,256.01,Electronics
C0499,potential,INV03924,2024-10-16,47.3,Electronics
C0499,potential,INV03925,2024-09-25,165.15,Electronics
C0499,potential,INV03926,2024-10-02,118.1,Apparel
C0499,potential,INV03927,2024-08-11,95.85,Home
C0500,atrisk,INV03928,2024-06-04,174.74,Sports
C0500,atrisk,INV03929,2024-05-26,114.49,Apparel
C0500,atrisk,INV03930,2024-04-27,51.99,Electronics
C0500,atrisk,INV03931,2024-05-05,135.49,Apparel
C0500,atrisk,INV03932,2024-05-07,112.27,Home
C0500,atrisk,INV03933,2024-04-05,150.65,Apparel
C0500,atrisk,INV03934,2023-10-14,85.12,Electronics
C0501,lost,INV03935,2023-01-29,76.55,Beauty
C0502,atrisk,INV03936,2024-08-27,93.48,Beauty
C0502,atrisk,INV03937,2024-07-21,146.25,Electronics
C0502,atrisk,INV03938,2024-08-09,114.89,Electronics
C0502,atrisk,INV03939,2024-06-22,150.21,Sports
C0502,atrisk,INV03940,2024-04-09,153.94,Sports
C0502,atrisk,INV03941,2024-03-05,57.02,Electronics
C0502,atrisk,INV03942,2024-04-23,174.76,Electronics
C0502,atrisk,INV03943,2024-07-09,162.85,Home
C0503,loyal,INV03944,2024-11-03,159.8,Sports
C0503,loyal,INV03945,2024-10-07,104.12,Apparel
C0503,loyal,INV03946,2024-09-14,130.45,Home
C0503,loyal,INV03947,2024-10-07,147.43,Electronics
C0503,loyal,INV03948,2024-09-12,134.06,Apparel
C0503,loyal,INV03949,2024-08-05,101.74,Electronics
C0504,atrisk,INV03950,2024-05-12,115.66,Electronics
C0504,atrisk,INV03951,2024-04-18,109.17,Sports
C0504,atrisk,INV03952,2024-03-13,146.78,Electronics
C0504,atrisk,INV03953,2024-04-18,129.09,Electronics
C0504,atrisk,INV03954,2023-12-20,63.98,Electronics
C0504,atrisk,INV03955,2024-01-03,116.67,Home
C0505,champion,INV03956,2024-12-22,544.61,Home
C0505,champion,INV03957,2024-12-02,340.38,Electronics
C0505,champion,INV03958,2024-11-16,333.97,Home
C0505,champion,INV03959,2024-11-22,415.62,Beauty
C0505,champion,INV03960,2024-11-08,331.29,Electronics
C0505,champion,INV03961,2024-06-25,432.15,Beauty
C0505,champion,INV03962,2024-05-20,579.28,Electronics
C0505,champion,INV03963,2024-06-30,444.03,Beauty
C0505,champion,INV03964,2024-10-11,400.49,Home
C0505,champion,INV03965,2024-04-23,486.79,Beauty
C0505,champion,INV03966,2024-03-07,380.41,Beauty
C0505,champion,INV03967,2023-12-03,375.68,Home
C0505,champion,INV03968,2024-08-24,230.75,Home
C0505,champion,INV03969,2023-09-11,320.68,Electronics
C0505,champion,INV03970,2023-10-01,334.68,Electronics
C0505,champion,INV03971,2024-04-11,505.2,Apparel
C0505,champion,INV03972,2024-05-12,306.52,Home
C0505,champion,INV03973,2023-10-24,485.63,Sports
C0505,champion,INV03974,2023-01-20,290.99,Beauty
C0505,champion,INV03975,2023-04-24,309.08,Electronics
C0506,potential,INV03976,2024-11-20,127.63,Apparel
C0506,potential,INV03977,2024-10-18,79.24,Home
C0506,potential,INV03978,2024-10-23,200.7,Electronics
C0506,potential,INV03979,2024-09-12,173.72,Electronics
C0507,atrisk,INV03980,2024-06-30,202.96,Home
C0507,atrisk,INV03981,2024-06-14,204.68,Electronics
C0507,atrisk,INV03982,2024-06-06,207.27,Sports
C0507,atrisk,INV03983,2024-06-06,161.74,Sports
C0507,atrisk,INV03984,2024-04-03,217.57,Apparel
C0507,atrisk,INV03985,2024-02-26,188.02,Electronics
C0507,atrisk,INV03986,2024-01-20,220.18,Apparel
C0508,loyal,INV03987,2024-10-13,219.55,Beauty
C0508,loyal,INV03988,2024-10-05,130.83,Sports
C0508,loyal,INV03989,2024-08-28,144.65,Beauty
C0508,loyal,INV03990,2024-08-29,214.59,Beauty
C0508,loyal,INV03991,2024-06-27,270.66,Beauty
C0508,loyal,INV03992,2024-06-30,332.91,Home
C0508,loyal,INV03993,2024-06-03,261.92,Electronics
C0508,loyal,INV03994,2024-03-24,245.87,Apparel
C0508,loyal,INV03995,2023-12-06,120.59,Home
C0508,loyal,INV03996,2024-02-22,228.51,Home
C0508,loyal,INV03997,2024-01-27,171.51,Electronics
C0509,potential,INV03998,2024-09-07,94.54,Home
C0509,potential,INV03999,2024-08-22,55.31,Sports
C0509,potential,INV04000,2024-08-24,122.97,Electronics
C0509,potential,INV04001,2024-06-15,99.59,Home
C0510,lost,INV04002,2023-06-26,55.53,Apparel
C0511,lost,INV04003,2023-06-17,51.92,Electronics
C0511,lost,INV04004,2023-06-01,87.97,Home
C0512,champion,INV04005,2024-12-18,502.81,Home
C0512,champion,INV04006,2024-11-24,178.56,Electronics
C0512,champion,INV04007,2024-11-30,468.27,Electronics
C0512,champion,INV04008,2024-10-19,534.11,Electronics
C0512,champion,INV04009,2024-10-15,348.21,Apparel
C0512,champion,INV04010,2024-08-30,336.11,Sports
C0512,champion,INV04011,2024-08-02,415.13,Apparel
C0512,champion,INV04012,2024-10-09,409.95,Electronics
C0512,champion,INV04013,2024-07-19,316.05,Apparel
C0512,champion,INV04014,2024-02-25,402.43,Beauty
C0512,champion,INV04015,2024-10-09,477.41,Apparel
C0512,champion,INV04016,2024-06-14,406.22,Apparel
C0512,champion,INV04017,2024-03-17,299.78,Beauty
C0512,champion,INV04018,2024-02-23,408.73,Apparel
C0512,champion,INV04019,2024-01-03,501.07,Home
C0513,lost,INV04020,2024-02-17,95.35,Electronics
C0514,potential,INV04021,2024-11-24,134.62,Electronics
C0514,potential,INV04022,2024-11-02,136.86,Apparel
C0514,potential,INV04023,2024-09-13,120.92,Beauty
C0514,potential,INV04024,2024-09-01,56.9,Apparel
C0515,potential,INV04025,2024-11-15,91.84,Home
C0515,potential,INV04026,2024-10-15,149.4,Electronics
C0515,potential,INV04027,2024-09-16,107.87,Apparel
C0515,potential,INV04028,2024-08-17,138.25,Electronics
C0516,atrisk,INV04029,2024-06-10,65.58,Beauty
C0516,atrisk,INV04030,2024-05-29,76.02,Home
C0516,atrisk,INV04031,2024-05-15,57.96,Beauty
C0516,atrisk,INV04032,2024-04-02,24.74,Beauty
C0516,atrisk,INV04033,2024-02-11,91.86,Beauty
C0517,potential,INV04034,2024-09-06,129.49,Apparel
C0517,potential,INV04035,2024-08-11,147.03,Beauty
C0517,potential,INV04036,2024-08-13,103.54,Sports
C0517,potential,INV04037,2024-08-07,114.22,Home
C0517,potential,INV04038,2024-05-29,185.41,Sports
C0517,potential,INV04039,2024-07-08,153.95,Beauty
C0518,potential,INV04040,2024-09-18,126.52,Beauty
C0518,potential,INV04041,2024-09-05,109.17,Beauty
C0518,potential,INV04042,2024-07-12,90.68,Electronics
C0519,potential,INV04043,2024-10-06,141.73,Apparel
C0519,potential,INV04044,2024-09-09,117.76,Electronics
C0519,potential,INV04045,2024-08-13,125.3,Electronics
C0519,potential,INV04046,2024-07-29,112.88,Beauty
C0520,loyal,INV04047,2024-11-18,251.22,Sports
C0520,loyal,INV04048,2024-11-02,276.09,Sports
C0520,loyal,INV04049,2024-09-03,253.26,Home
C0520,loyal,INV04050,2024-09-13,261.78,Sports
C0520,loyal,INV04051,2024-09-11,159.68,Home
C0520,loyal,INV04052,2024-09-09,248.4,Apparel
C0520,loyal,INV04053,2024-07-15,313.42,Electronics
C0521,loyal,INV04054,2024-11-13,193.48,Home
C0521,loyal,INV04055,2024-11-05,143.64,Apparel
C0521,loyal,INV04056,2024-10-22,149.29,Electronics
C0521,loyal,INV04057,2024-08-06,162.1,Sports
C0521,loyal,INV04058,2024-08-21,105.49,Sports
C0521,loyal,INV04059,2024-09-04,16.16,Apparel
C0522,lost,INV04060,2023-08-17,45.81,Electronics
C0522,lost,INV04061,2023-07-15,32.69,Electronics
C0523,atrisk,INV04062,2024-08-18,83.84,Electronics
C0523,atrisk,INV04063,2024-08-10,61.6,Electronics
C0523,atrisk,INV04064,2024-06-15,136.27,Apparel
C0523,atrisk,INV04065,2024-06-13,94.01,Home
C0523,atrisk,INV04066,2024-07-17,79.98,Apparel
C0523,atrisk,INV04067,2024-06-09,62.92,Home
C0523,atrisk,INV04068,2024-04-20,78.36,Electronics
C0524,lost,INV04069,2023-04-22,57.79,Apparel
C0524,lost,INV04070,2023-03-25,60.3,Beauty
C0524,lost,INV04071,2023-03-07,32.76,Home
C0525,potential,INV04072,2024-10-15,104.54,Electronics
C0525,potential,INV04073,2024-09-22,92.62,Sports
C0525,potential,INV04074,2024-08-12,52.52,Sports
C0525,potential,INV04075,2024-08-31,118.5,Beauty
C0525,potential,INV04076,2024-05-28,126.52,Electronics
C0525,potential,INV04077,2024-07-27,102.25,Electronics
C0525,potential,INV04078,2024-04-24,59.97,Apparel
C0526,lost,INV04079,2023-05-20,59.73,Apparel
C0526,lost,INV04080,2023-05-07,59.65,Home
C0527,potential,INV04081,2024-09-22,57.14,Home
C0527,potential,INV04082,2024-08-17,98.81,Apparel
C0527,potential,INV04083,2024-07-08,42.07,Home
C0527,potential,INV04084,2024-07-12,75.99,Home
C0527,potential,INV04085,2024-07-16,73.37,Beauty
C0527,potential,INV04086,2024-07-14,61.76,Home
C0527,potential,INV04087,2024-05-07,58.72,Home
C0528,loyal,INV04088,2024-11-06,147.22,Beauty
C0528,loyal,INV04089,2024-09-30,120.0,Apparel
C0528,loyal,INV04090,2024-09-23,146.56,Electronics
C0528,loyal,INV04091,2024-09-22,168.45,Apparel
C0528,loyal,INV04092,2024-06-15,92.46,Electronics
C0528,loyal,INV04093,2024-04-25,60.95,Sports
C0528,loyal,INV04094,2024-07-27,113.74,Electronics
C0528,loyal,INV04095,2024-08-28,96.38,Home
C0528,loyal,INV04096,2024-07-25,49.32,Beauty
C0528,loyal,INV04097,2024-01-14,160.79,Apparel
C0528,loyal,INV04098,2024-05-30,62.1,Electronics
C0528,loyal,INV04099,2024-08-10,100.71,Apparel
C0528,loyal,INV04100,2024-04-04,137.52,Apparel
C0529,atrisk,INV04101,2024-04-09,123.87,Beauty
C0529,atrisk,INV04102,2024-03-12,118.73,Electronics
C0529,atrisk,INV04103,2024-02-09,56.29,Beauty
C0529,atrisk,INV04104,2024-03-04,80.61,Beauty
C0530,loyal,INV04105,2024-12-05,76.28,Beauty
C0530,loyal,INV04106,2024-11-22,151.73,Sports
C0530,loyal,INV04107,2024-11-17,165.07,Sports
C0530,loyal,INV04108,2024-10-21,50.37,Sports
C0530,loyal,INV04109,2024-07-22,109.26,Apparel
C0530,loyal,INV04110,2024-07-08,94.42,Electronics
C0530,loyal,INV04111,2024-07-02,124.59,Electronics
C0530,loyal,INV04112,2024-09-12,147.89,Home
C0530,loyal,INV04113,2024-06-28,86.52,Sports
C0530,loyal,INV04114,2024-02-12,103.49,Sports
C0530,loyal,INV04115,2023-12-11,61.59,Home
C0530,loyal,INV04116,2023-11-05,56.13,Apparel
C0530,loyal,INV04117,2024-02-21,150.82,Beauty
C0530,loyal,INV04118,2023-08-12,65.88,Home
C0531,potential,INV04119,2024-11-24,95.81,Sports
C0531,potential,INV04120,2024-11-06,103.7,Apparel
C0531,potential,INV04121,2024-11-02,125.43,Home
C0532,potential,INV04122,2024-10-10,52.02,Apparel
C0532,potential,INV04123,2024-09-11,144.4,Beauty
C0532,potential,INV04124,2024-09-14,98.21,Home
C0532,potential,INV04125,2024-06-21,79.96,Sports
C0533,champion,INV04126,2024-12-12,178.45,Apparel
C0533,champion,INV04127,2024-11-04,168.8,Sports
C0533,champion,INV04128,2024-11-14,268.94,Electronics
C0533,champion,INV04129,2024-11-12,82.77,Electronics
C0533,champion,INV04130,2024-08-10,225.64,Beauty
C0533,champion,INV04131,2024-10-23,253.01,Electronics
C0533,champion,INV04132,2024-09-13,284.55,Home
C0533,champion,INV04133,2024-09-12,274.34,Home
C0533,champion,INV04134,2024-03-31,248.85,Home
C0533,champion,INV04135,2024-05-10,72.07,Home
C0533,champion,INV04136,2024-04-26,143.39,Electronics
C0533,champion,INV04137,2024-03-12,231.07,Beauty
C0533,champion,INV04138,2024-07-09,198.48,Electronics
C0533,champion,INV04139,2024-05-05,135.36,Apparel
C0533,champion,INV04140,2023-11-02,254.44,Electronics
C0534,atrisk,INV04141,2024-07-19,119.06,Electronics
C0534,atrisk,INV04142,2024-07-08,124.47,Beauty
C0534,atrisk,INV04143,2024-06-23,51.43,Electronics
C0534,atrisk,INV04144,2024-06-19,85.66,Apparel
C0534,atrisk,INV04145,2024-03-21,67.45,Electronics
C0534,atrisk,INV04146,2024-03-01,61.71,Sports
C0534,atrisk,INV04147,2024-03-27,43.12,Beauty
C0534,atrisk,INV04148,2023-10-27,136.74,Electronics
C0535,loyal,INV04149,2024-12-09,180.16,Home
C0535,loyal,INV04150,2024-11-25,160.8,Beauty
C0535,loyal,INV04151,2024-09-30,198.27,Sports
C0535,loyal,INV04152,2024-11-18,255.71,Home
C0535,loyal,INV04153,2024-09-16,225.73,Electronics
C0535,loyal,INV04154,2024-10-20,187.25,Electronics
C0535,loyal,INV04155,2024-07-30,139.48,Apparel
C0536,champion,INV04156,2024-12-17,116.92,Electronics
C0536,champion,INV04157,2024-11-17,271.93,Apparel
C0536,champion,INV04158,2024-10-28,171.14,Beauty
C0536,champion,INV04159,2024-09-06,141.47,Beauty
C0536,champion,INV04160,2024-07-14,231.73,Beauty
C0536,champion,INV04161,2024-07-15,205.63,Electronics
C0536,champion,INV04162,2024-06-20,270.19,Beauty
C0536,champion,INV04163,2024-05-07,209.27,Apparel
C0536,champion,INV04164,2024-04-05,160.31,Home
C0536,champion,INV04165,2024-02-06,232.08,Sports
C0536,champion,INV04166,2023-12-03,188.46,Apparel
C0536,champion,INV04167,2024-08-29,261.97,Electronics
C0536,champion,INV04168,2023-12-23,164.88,Home
C0536,champion,INV04169,2024-02-09,110.17,Apparel
C0536,champion,INV04170,2023-07-18,168.87,Sports
C0536,champion,INV04171,2024-05-21,176.68,Electronics
C0536,champion,INV04172,2024-05-07,133.48,Apparel
C0536,champion,INV04173,2024-01-29,202.57,Home
C0536,champion,INV04174,2024-06-02,224.71,Sports
C0536,champion,INV04175,2024-03-26,198.88,Home
C0536,champion,INV04176,2023-10-24,241.88,Apparel
C0536,champion,INV04177,2024-06-11,82.02,Apparel
C0536,champion,INV04178,2022-08-12,150.15,Apparel
C0536,champion,INV04179,2023-01-27,84.76,Sports
C0536,champion,INV04180,2022-05-26,188.54,Home
C0536,champion,INV04181,2023-01-17,131.24,Electronics
C0536,champion,INV04182,2022-09-07,167.66,Home
C0536,champion,INV04183,2022-03-24,196.3,Apparel
C0537,loyal,INV04184,2024-11-22,41.82,Apparel
C0537,loyal,INV04185,2024-10-18,105.24,Sports
C0537,loyal,INV04186,2024-10-03,134.14,Home
C0537,loyal,INV04187,2024-10-29,125.51,Home
C0537,loyal,INV04188,2024-07-17,248.23,Home
C0537,loyal,INV04189,2024-09-18,200.71,Home
C0537,loyal,INV04190,2024-05-26,208.83,Electronics
C0537,loyal,INV04191,2024-07-12,200.47,Sports
C0537,loyal,INV04192,2024-03-11,349.62,Sports
C0537,loyal,INV04193,2024-01-21,94.41,Electronics
C0538,potential,INV04194,2024-09-19,102.5,Beauty
C0538,potential,INV04195,2024-09-10,78.28,Apparel
C0538,potential,INV04196,2024-08-24,82.26,Sports
C0538,potential,INV04197,2024-07-18,103.71,Sports
C0538,potential,INV04198,2024-08-22,130.14,Beauty
C0538,potential,INV04199,2024-07-16,73.59,Electronics
C0538,potential,INV04200,2024-06-15,82.48,Electronics
C0539,potential,INV04201,2024-10-30,150.73,Home
C0539,potential,INV04202,2024-10-03,158.97,Electronics
C0539,potential,INV04203,2024-09-06,110.78,Home
C0539,potential,INV04204,2024-08-07,98.47,Apparel
C0539,potential,INV04205,2024-06-20,68.73,Electronics
C0539,potential,INV04206,2024-06-02,197.4,Apparel
C0540,atrisk,INV04207,2024-04-27,111.33,Apparel
C0540,atrisk,INV04208,2024-04-06,142.62,Beauty
C0540,atrisk,INV04209,2024-04-05,123.6,Electronics
C0540,atrisk,INV04210,2024-02-12,252.42,Electronics
C0540,atrisk,INV04211,2024-02-03,137.37,Electronics
C0540,atrisk,INV04212,2024-01-13,118.6,Apparel
