order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost,source_file,days_to_deliver,on_time,defect_flag,week_num
ORD-W09-0038,V020,SKU-0032,2025-02-26,10,6,34,125.27,Pass,2025-03-04,4259.18,week_09_orders.csv,6,True,False,9
ORD-W09-0039,V006,SKU-0007,2025-02-08,7,12,39,88.5,Pass,2025-02-20,3451.5,week_09_orders.csv,12,False,False,6
ORD-W09-0040,V006,SKU-0023,2025-02-22,5,4,182,16.01,Pass,2025-02-26,2913.82,week_09_orders.csv,4,True,False,8
ORD-W09-0041,V005,SKU-0047,2025-01-13,5,11,117,101.77,Pass,2025-01-24,11907.09,week_09_orders.csv,11,False,False,3
ORD-W09-0042,V010,SKU-0032,2025-02-17,5,2,170,143.48,Pass,2025-02-19,24391.6,week_09_orders.csv,2,True,False,8
ORD-W09-0043,V017,SKU-0022,2025-01-21,7,9,392,56.94,Pass,2025-01-30,22320.48,week_09_orders.csv,9,False,False,4
ORD-W09-0044,V019,SKU-0043,2025-01-05,5,12,179,121.15,Pending,2025-01-17,21685.85,week_09_orders.csv,12,False,False,1
ORD-W09-0045,V015,SKU-0037,2025-01-10,7,13,29,155.12,Pass,2025-01-23,4498.48,week_09_orders.csv,13,False,False,2
ORD-W09-0046,V018,SKU-0047,2025-02-06,10,9,301,141.86,Pass,2025-02-15,42699.86,week_09_orders.csv,9,True,False,6
ORD-W09-0047,V007,SKU-0017,2025-01-13,5,2,70,160.13,Pass,2025-01-15,11209.1,week_09_orders.csv,2,True,False,3
ORD-W09-0048,V009,SKU-0030,2025-01-03,3,7,154,134.51,Pass,2025-01-10,20714.54,week_09_orders.csv,7,False,False,1
ORD-W09-0049,V009,SKU-0025,2025-01-31,3,10,308,88.73,Pass,2025-02-10,27328.84,week_09_orders.csv,10,False,False,5
ORD-W09-0050,V010,SKU-0008,2025-01-17,5,12,430,179.32,Pass,2025-01-29,77107.6,week_09_orders.csv,12,False,False,3
ORD-W09-0051,V015,SKU-0050,2025-01-08,5,3,330,136.49,Pass,2025-01-11,45041.7,week_09_orders.csv,3,True,False,2
ORD-W09-0052,V001,SKU-0045,2025-02-11,3,2,59,66.16,Pass,2025-02-13,3903.44,week_09_orders.csv,2,True,False,7
ORD-W09-0053,V011,SKU-0041,2025-02-10,3,2,69,195.43,Pending,2025-02-12,13484.67,week_09_orders.csv,2,True,False,7
ORD-W09-0054,V009,SKU-0047,2025-02-12,7,3,314,63.32,Pass,2025-02-15,19882.48,week_09_orders.csv,3,True,False,7
ORD-W09-0055,V007,SKU-0014,2025-02-09,3,3,405,51.54,Pass,2025-02-12,20873.7,week_09_orders.csv,3,True,False,6
ORD-W09-0056,V010,SKU-0031,2025-01-06,7,7,99,121.66,Pass,2025-01-13,12044.34,week_09_orders.csv,7,True,False,2
ORD-W09-0057,V003,SKU-0028,2025-02-15,7,3,26,28.84,Pass,2025-02-18,749.84,week_09_orders.csv,3,True,False,7
ORD-W09-0058,V015,SKU-0033,2025-02-03,10,12,298,70.93,Pass,2025-02-15,21137.14,week_09_orders.csv,12,False,False,6
ORD-W09-0059,V006,SKU-0024,2025-02-06,10,4,52,102.19,Pass,2025-02-10,5313.88,week_09_orders.csv,4,True,False,6
ORD-W09-0060,V004,SKU-0048,2025-01-06,5,2,202,190.18,Pass,2025-01-08,38416.36,week_09_orders.csv,2,True,False,2
ORD-W09-0061,V016,SKU-0026,2025-01-30,10,10,470,178.51,Defect,2025-02-09,83899.7,week_09_orders.csv,10,True,True,5
ORD-W09-0062,V004,SKU-0002,2025-01-24,7,5,241,41.77,Pass,2025-01-29,10066.57,week_09_orders.csv,5,True,False,4
ORD-W09-0063,V003,SKU-0046,2025-01-30,5,2,144,63.16,Pass,2025-02-01,9095.04,week_09_orders.csv,2,True,False,5
ORD-W09-0064,V018,SKU-0050,2025-01-10,7,4,149,138.23,Pass,2025-01-14,20596.27,week_09_orders.csv,4,True,False,2
ORD-W09-0065,V007,SKU-0043,2025-01-03,7,3,276,21.66,Pass,2025-01-06,5978.16,week_09_orders.csv,3,True,False,1
ORD-W09-0066,V017,SKU-0003,2025-02-06,3,5,36,150.15,Pass,2025-02-11,5405.4,week_09_orders.csv,5,False,False,6
ORD-W09-0067,V002,SKU-0007,2025-01-15,3,13,322,93.72,Pass,2025-01-28,30177.84,week_09_orders.csv,13,False,False,3
ORD-W09-0068,V007,SKU-0031,2025-01-12,7,7,62,189.48,Pass,2025-01-19,11747.76,week_09_orders.csv,7,True,False,2
ORD-W09-0069,V010,SKU-0037,2025-02-26,5,9,164,22.49,Pass,2025-03-07,3688.36,week_09_orders.csv,9,False,False,9
ORD-W09-0070,V013,SKU-0029,2025-01-15,3,5,183,5.31,Pass,2025-01-20,971.73,week_09_orders.csv,5,False,False,3
ORD-W09-0071,V018,SKU-0043,2025-02-08,7,8,260,11.84,Pass,2025-02-16,3078.4,week_09_orders.csv,8,False,False,6
ORD-W09-0072,V016,SKU-0020,2025-01-04,7,10,233,53.92,Pass,2025-01-14,12563.36,week_09_orders.csv,10,False,False,1
ORD-W09-0073,V013,SKU-0032,2025-02-13,5,13,277,179.14,Pass,2025-02-26,49621.78,week_09_orders.csv,13,False,False,7
ORD-W09-0074,V008,SKU-0046,2025-02-08,3,2,226,169.5,Pass,2025-02-10,38307.0,week_09_orders.csv,2,True,False,6
ORD-W09-0075,V017,SKU-0017,2025-01-05,3,6,428,36.32,Pass,2025-01-11,15544.96,week_09_orders.csv,6,False,False,1
ORD-W09-0076,V016,SKU-0030,2025-01-01,5,9,284,162.94,Pass,2025-01-10,46274.96,week_09_orders.csv,9,False,False,1
ORD-W09-0077,V019,SKU-0004,2025-03-03,7,3,309,109.67,Pass,2025-03-06,33888.03,week_09_orders.csv,3,True,False,10
ORD-W09-0078,V016,SKU-0033,2025-01-11,5,3,109,28.92,Pass,2025-01-14,3152.28,week_09_orders.csv,3,True,False,2
ORD-W09-0079,V006,SKU-0001,2025-03-04,3,9,217,34.48,Pass,2025-03-13,7482.16,week_09_orders.csv,9,False,False,10
ORD-W09-0080,V003,SKU-0038,2025-02-05,5,3,46,80.21,Pass,2025-02-08,3689.66,week_09_orders.csv,3,True,False,6
ORD-W09-0081,V003,SKU-0015,2025-02-03,10,7,180,158.64,Pass,2025-02-10,28555.2,week_09_orders.csv,7,True,False,6
ORD-W09-0082,V016,SKU-0040,2025-02-12,3,2,131,167.88,Pass,2025-02-14,21992.28,week_09_orders.csv,2,True,False,7
ORD-W09-0083,V015,SKU-0023,2025-02-25,10,12,357,176.46,Pass,2025-03-09,62996.22,week_09_orders.csv,12,False,False,9
ORD-W09-0084,V010,SKU-0013,2025-02-18,7,12,309,148.9,Pass,2025-03-02,46010.1,week_09_orders.csv,12,False,False,8
ORD-W09-0085,V016,SKU-0009,2025-02-15,5,13,312,32.64,Pass,2025-02-28,10183.68,week_09_orders.csv,13,False,False,7
ORD-W09-0086,V020,SKU-0012,2025-01-18,10,3,386,88.87,Pass,2025-01-21,34303.82,week_09_orders.csv,3,True,False,3
ORD-W09-0087,V016,SKU-0041,2025-02-05,3,3,382,172.7,Defect,2025-02-08,65971.4,week_09_orders.csv,3,True,True,6
ORD-W09-0088,V001,SKU-0037,2025-01-19,7,8,36,143.29,Pass,2025-01-27,5158.44,week_09_orders.csv,8,False,False,3
ORD-W09-0089,V001,SKU-0016,2025-01-28,5,4,308,122.47,Pending,2025-02-01,37720.76,week_09_orders.csv,4,True,False,5
ORD-W09-0090,V004,SKU-0024,2025-02-21,7,12,91,129.21,Pass,2025-03-05,11758.11,week_09_orders.csv,12,False,False,8
ORD-W09-0091,V004,SKU-0020,2025-02-24,7,9,105,55.9,Pass,2025-03-05,5869.5,week_09_orders.csv,9,False,False,9
ORD-W09-0092,V016,SKU-0001,2025-02-15,5,4,142,27.56,Pass,2025-02-19,3913.52,week_09_orders.csv,4,True,False,7
ORD-W09-0093,V007,SKU-0019,2025-01-28,3,5,364,187.63,Pending,2025-02-02,68297.32,week_09_orders.csv,5,False,False,5
ORD-W09-0094,V010,SKU-0018,2025-02-15,3,8,80,15.89,Pass,2025-02-23,1271.2,week_09_orders.csv,8,False,False,7
ORD-W09-0095,V009,SKU-0023,2025-02-10,5,4,157,137.33,Pass,2025-02-14,21560.81,week_09_orders.csv,4,True,False,7
ORD-W09-0096,V015,SKU-0046,2025-02-21,10,9,236,85.09,Pass,2025-03-02,20081.24,week_09_orders.csv,9,True,False,8
ORD-W09-0097,V006,SKU-0002,2025-02-10,10,5,129,87.23,Pass,2025-02-15,11252.67,week_09_orders.csv,5,True,False,7
ORD-W09-0098,V014,SKU-0010,2025-02-02,7,9,204,128.75,Pass,2025-02-11,26265.0,week_09_orders.csv,9,False,False,5
ORD-W09-0099,V006,SKU-0047,2025-02-26,3,13,367,150.96,Pass,2025-03-11,55402.32,week_09_orders.csv,13,False,False,9
ORD-W09-0100,V016,SKU-0029,2025-01-19,5,11,164,108.45,Pending,2025-01-30,17785.8,week_09_orders.csv,11,False,False,3
ORD-W09-0101,V007,SKU-0013,2025-02-28,5,7,293,180.01,Pass,2025-03-07,52742.93,week_09_orders.csv,7,False,False,9
ORD-W09-0102,V012,SKU-0046,2025-01-01,7,7,273,35.8,Pending,2025-01-08,9773.4,week_09_orders.csv,7,True,False,1
ORD-W09-0103,V002,SKU-0004,2025-01-27,10,4,305,5.12,Pass,2025-01-31,1561.6,week_09_orders.csv,4,True,False,5
ORD-W09-0104,V005,SKU-0010,2025-01-12,7,5,225,194.73,Pass,2025-01-17,43814.25,week_09_orders.csv,5,True,False,2
ORD-W09-0105,V016,SKU-0020,2025-01-26,5,7,359,9.02,Pass,2025-02-02,3238.18,week_09_orders.csv,7,False,False,4
ORD-W09-0106,V008,SKU-0024,2025-02-14,7,2,365,166.53,Pass,2025-02-16,60783.45,week_09_orders.csv,2,True,False,7
ORD-W09-0107,V003,SKU-0027,2025-02-04,7,8,83,96.59,Pass,2025-02-12,8016.97,week_09_orders.csv,8,False,False,6
ORD-W09-0108,V015,SKU-0036,2025-02-09,3,6,277,64.18,Pass,2025-02-15,17777.86,week_09_orders.csv,6,False,False,6
ORD-W09-0109,V004,SKU-0017,2025-01-02,5,3,295,124.88,Pass,2025-01-05,36839.6,week_09_orders.csv,3,True,False,1
ORD-W09-0110,V010,SKU-0009,2025-02-07,5,7,481,42.8,Pass,2025-02-14,20586.8,week_09_orders.csv,7,False,False,6
ORD-W09-0111,V010,SKU-0031,2025-02-21,5,2,395,145.66,Pending,2025-02-23,57535.7,week_09_orders.csv,2,True,False,8
ORD-W09-0112,V017,SKU-0040,2025-02-21,7,4,52,153.59,Pass,2025-02-25,7986.68,week_09_orders.csv,4,True,False,8
ORD-W09-0113,V005,SKU-0020,2025-01-07,5,12,376,87.97,Pass,2025-01-19,33076.72,week_09_orders.csv,12,False,False,2
ORD-W09-0114,V010,SKU-0041,2025-03-03,5,13,302,69.11,Pass,2025-03-16,20871.22,week_09_orders.csv,13,False,False,10
ORD-W09-0115,V019,SKU-0047,2025-02-08,3,2,389,14.95,Pass,2025-02-10,5815.55,week_09_orders.csv,2,True,False,6
ORD-W09-0116,V012,SKU-0023,2025-01-15,5,5,92,147.87,Pass,2025-01-20,13604.04,week_09_orders.csv,5,True,False,3
ORD-W09-0117,V002,SKU-0036,2025-02-19,7,13,409,124.29,Pending,2025-03-04,50834.61,week_09_orders.csv,13,False,False,8
ORD-W09-0118,V009,SKU-0009,2025-02-13,7,12,261,107.9,Pass,2025-02-25,28161.9,week_09_orders.csv,12,False,False,7
ORD-W09-0119,V012,SKU-0005,2025-01-24,7,5,397,157.9,Pass,2025-01-29,62686.3,week_09_orders.csv,5,True,False,4
ORD-W09-0120,V004,SKU-0011,2025-01-01,7,10,211,39.02,Pass,2025-01-11,8233.22,week_09_orders.csv,10,False,False,1
ORD-W09-0121,V019,SKU-0050,2025-01-28,5,7,56,23.97,Pass,2025-02-04,1342.32,week_09_orders.csv,7,False,False,5
ORD-W09-0122,V006,SKU-0005,2025-02-08,5,8,250,21.37,Defect,2025-02-16,5342.5,week_09_orders.csv,8,False,True,6
ORD-W09-0123,V016,SKU-0020,2025-02-24,3,4,276,97.68,Pass,2025-02-28,26959.68,week_09_orders.csv,4,False,False,9
ORD-W10-0000,V011,SKU-0035,2025-02-24,7,5,202,44.58,Pass,2025-03-01,9005.16,week_10_orders.csv,5,True,False,9
ORD-W10-0001,V010,SKU-0007,2025-01-22,7,6,301,169.25,Pass,2025-01-28,50944.25,week_10_orders.csv,6,True,False,4
ORD-W10-0002,V012,SKU-0047,2025-01-17,5,12,467,114.2,Pass,2025-01-29,53331.4,week_10_orders.csv,12,False,False,3
ORD-W10-0003,V010,SKU-0027,2025-02-03,5,12,187,139.2,Pass,2025-02-15,26030.4,week_10_orders.csv,12,False,False,6
ORD-W10-0004,V004,SKU-0030,2025-01-14,5,10,32,179.99,Pass,2025-01-24,5759.68,week_10_orders.csv,10,False,False,3
ORD-W10-0005,V002,SKU-0031,2025-02-18,5,10,26,130.34,Pass,2025-02-28,3388.84,week_10_orders.csv,10,False,False,8
ORD-W10-0006,V004,SKU-0030,2025-01-08,10,9,450,106.57,Pass,2025-01-17,47956.5,week_10_orders.csv,9,True,False,2
ORD-W10-0007,V016,SKU-0009,2025-01-04,7,6,465,22.44,Pass,2025-01-10,10434.6,week_10_orders.csv,6,True,False,1
ORD-W10-0008,V004,SKU-0033,2025-01-27,5,10,300,68.58,Pass,2025-02-06,20574.0,week_10_orders.csv,10,False,False,5
ORD-W10-0009,V003,SKU-0018,2025-03-03,7,10,48,43.11,Pass,2025-03-13,2069.28,week_10_orders.csv,10,False,False,10
ORD-W10-0010,V015,SKU-0009,2025-01-13,7,13,86,39.76,Pass,2025-01-26,3419.36,week_10_orders.csv,13,False,False,3
ORD-W10-0011,V015,SKU-0035,2025-01-13,3,2,360,112.45,Pass,2025-01-15,40482.0,week_10_orders.csv,2,True,False,3
ORD-W10-0012,V011,SKU-0010,2025-01-15,3,3,209,176.51,Pass,2025-01-18,36890.59,week_10_orders.csv,3,True,False,3
ORD-W10-0013,V011,SKU-0032,2025-03-10,3,12,426,168.76,Pending,2025-03-22,71891.76,week_10_orders.csv,12,False,False,11
ORD-W10-0014,V008,SKU-0009,2025-02-27,3,10,341,61.46,Pass,2025-03-09,20957.86,week_10_orders.csv,10,False,False,9
ORD-W10-0015,V013,SKU-0029,2025-02-14,5,5,255,42.18,Pass,2025-02-19,10755.9,week_10_orders.csv,5,True,False,7
ORD-W10-0016,V020,SKU-0024,2025-02-09,5,4,222,124.23,Pass,2025-02-13,27579.06,week_10_orders.csv,4,True,False,6
ORD-W10-0017,V017,SKU-0022,2025-01-20,5,11,251,142.98,Pass,2025-01-31,35887.98,week_10_orders.csv,11,False,False,4
ORD-W10-0018,V003,SKU-0008,2025-01-30,5,7,92,198.12,Pass,2025-02-06,18227.04,week_10_orders.csv,7,False,False,5
ORD-W10-0019,V013,SKU-0021,2025-02-23,5,7,387,72.46,Pass,2025-03-02,28042.02,week_10_orders.csv,7,False,False,8
ORD-W10-0020,V019,SKU-0018,2025-02-07,7,13,162,54.4,Pass,2025-02-20,8812.8,week_10_orders.csv,13,False,False,6
ORD-W10-0021,V013,SKU-0033,2025-02-18,7,5,215,198.38,Pass,2025-02-23,42651.7,week_10_orders.csv,5,True,False,8
ORD-W10-0022,V017,SKU-0035,2025-01-22,5,6,417,34.61,Pass,2025-01-28,14432.37,week_10_orders.csv,6,False,False,4
ORD-W10-0023,V018,SKU-0029,2025-02-20,7,6,379,108.52,Pass,2025-02-26,41129.08,week_10_orders.csv,6,True,False,8
ORD-W10-0024,V006,SKU-0031,2025-02-11,5,10,254,191.02,Pass,2025-02-21,48519.08,week_10_orders.csv,10,False,False,7
ORD-W10-0025,V013,SKU-0001,2025-01-20,10,3,433,56.77,Pass,2025-01-23,24581.41,week_10_orders.csv,3,True,False,4
ORD-W10-0026,V020,SKU-0033,2025-01-13,7,4,284,86.52,Pass,2025-01-17,24571.68,week_10_orders.csv,4,True,False,3
ORD-W10-0027,V008,SKU-0011,2025-01-06,7,4,304,52.54,Pending,2025-01-10,15972.16,week_10_orders.csv,4,True,False,2
ORD-W10-0028,V002,SKU-0041,2025-01-02,7,10,200,63.36,Pass,2025-01-12,12672.0,week_10_orders.csv,10,False,False,1
ORD-W10-0029,V010,SKU-0005,2025-02-03,7,10,162,71.01,Pass,2025-02-13,11503.62,week_10_orders.csv,10,False,False,6
ORD-W10-0030,V005,SKU-0027,2025-03-03,7,4,86,169.53,Pass,2025-03-07,14579.58,week_10_orders.csv,4,True,False,10
ORD-W10-0031,V010,SKU-0004,2025-01-07,3,3,281,101.95,Pass,2025-01-10,28647.95,week_10_orders.csv,3,True,False,2
ORD-W10-0032,V005,SKU-0038,2025-02-08,5,4,470,171.61,Pass,2025-02-12,80656.7,week_10_orders.csv,4,True,False,6
ORD-W10-0033,V006,SKU-0026,2025-01-15,5,12,433,192.31,Pass,2025-01-27,83270.23,week_10_orders.csv,12,False,False,3
ORD-W10-0034,V013,SKU-0013,2025-02-23,7,7,170,137.35,Pass,2025-03-02,23349.5,week_10_orders.csv,7,True,False,8
ORD-W10-0035,V007,SKU-0014,2025-01-20,5,3,119,10.52,Pass,2025-01-23,1251.88,week_10_orders.csv,3,True,False,4
ORD-W10-0036,V017,SKU-0008,2025-01-26,3,6,359,97.24,Pass,2025-02-01,34909.16,week_10_orders.csv,6,False,False,4
ORD-W10-0037,V002,SKU-0046,2025-02-04,5,7,329,13.76,Pass,2025-02-11,4527.04,week_10_orders.csv,7,False,False,6
ORD-W10-0038,V006,SKU-0002,2025-01-14,10,6,380,149.87,Pass,2025-01-20,56950.6,week_10_orders.csv,6,True,False,3
ORD-W10-0039,V008,SKU-0043,2025-03-10,3,11,470,75.26,Pass,2025-03-21,35372.2,week_10_orders.csv,11,False,False,11
ORD-W10-0040,V013,SKU-0016,2025-03-06,5,2,53,132.16,Pass,2025-03-08,7004.48,week_10_orders.csv,2,True,False,10
ORD-W10-0041,V012,SKU-0019,2025-02-14,10,9,462,157.14,Pass,2025-02-23,72598.68,week_10_orders.csv,9,True,False,7
ORD-W10-0042,V008,SKU-0018,2025-01-28,10,11,339,120.42,Pass,2025-02-08,40822.38,week_10_orders.csv,11,False,False,5
ORD-W10-0043,V009,SKU-0026,2025-03-10,5,5,189,11.24,Pass,2025-03-15,2124.36,week_10_orders.csv,5,True,False,11
ORD-W10-0044,V004,SKU-0047,2025-02-24,5,9,21,44.45,Pass,2025-03-05,933.45,week_10_orders.csv,9,False,False,9
ORD-W10-0045,V017,SKU-0029,2025-01-10,7,9,201,79.66,Pending,2025-01-19,16011.66,week_10_orders.csv,9,False,False,2
ORD-W10-0046,V016,SKU-0039,2025-03-09,3,6,306,175.92,Pass,2025-03-15,53831.52,week_10_orders.csv,6,False,False,10
ORD-W10-0047,V001,SKU-0046,2025-03-03,5,4,238,112.02,Pass,2025-03-07,26660.76,week_10_orders.csv,4,True,False,10
ORD-W10-0048,V003,SKU-0005,2025-03-06,5,12,70,94.89,Pass,2025-03-18,6642.3,week_10_orders.csv,12,False,False,10
ORD-W10-0049,V020,SKU-0050,2025-02-01,5,9,341,46.66,Pass,2025-02-10,15911.06,week_10_orders.csv,9,False,False,5
ORD-W10-0050,V020,SKU-0032,2025-02-06,7,10,363,42.57,Pass,2025-02-16,15452.91,week_10_orders.csv,10,False,False,6
ORD-W10-0051,V010,SKU-0006,2025-03-07,7,4,73,33.78,Pass,2025-03-11,2465.94,week_10_orders.csv,4,True,False,10
ORD-W10-0052,V013,SKU-0049,2025-01-18,7,10,227,120.17,Pass,2025-01-28,27278.59,week_10_orders.csv,10,False,False,3
ORD-W10-0053,V019,SKU-0020,2025-01-19,5,4,436,85.27,Pass,2025-01-23,37177.72,week_10_orders.csv,4,True,False,3
ORD-W10-0054,V003,SKU-0014,2025-03-01,3,2,167,64.37,Pass,2025-03-03,10749.79,week_10_orders.csv,2,True,False,9
ORD-W10-0055,V019,SKU-0024,2025-01-04,5,10,264,97.16,Pass,2025-01-14,25650.24,week_10_orders.csv,10,False,False,1
ORD-W10-0056,V002,SKU-0036,2025-02-04,7,4,411,122.27,Pass,2025-02-08,50252.97,week_10_orders.csv,4,True,False,6
ORD-W10-0057,V002,SKU-0019,2025-02-01,7,3,326,94.55,Pass,2025-02-04,30823.3,week_10_orders.csv,3,True,False,5
ORD-W10-0058,V013,SKU-0040,2025-03-03,5,9,190,125.14,Defect,2025-03-12,23776.6,week_10_orders.csv,9,False,True,10
ORD-W10-0059,V017,SKU-0044,2025-03-07,5,10,78,67.93,Pass,2025-03-17,5298.54,week_10_orders.csv,10,False,False,10
ORD-W10-0060,V020,SKU-0016,2025-02-03,5,10,283,29.88,Pass,2025-02-13,8456.04,week_10_orders.csv,10,False,False,6
ORD-W10-0061,V011,SKU-0030,2025-01-12,5,10,397,64.47,Pass,2025-01-22,25594.59,week_10_orders.csv,10,False,False,2
ORD-W10-0062,V011,SKU-0015,2025-01-14,5,3,418,117.92,Pass,2025-01-17,49290.56,week_10_orders.csv,3,True,False,3
ORD-W10-0063,V002,SKU-0034,2025-02-20,5,4,171,5.91,Pass,2025-02-24,1010.61,week_10_orders.csv,4,True,False,8
ORD-W10-0064,V010,SKU-0028,2025-02-07,3,2,401,127.35,Pass,2025-02-09,51067.35,week_10_orders.csv,2,True,False,6
ORD-W10-0065,V005,SKU-0046,2025-01-21,10,3,28,186.75,Pass,2025-01-24,5229.0,week_10_orders.csv,3,True,False,4
ORD-W10-0066,V008,SKU-0025,2025-03-09,7,3,46,144.94,Pass,2025-03-12,6667.24,week_10_orders.csv,3,True,False,10
ORD-W10-0067,V018,SKU-0045,2025-02-14,5,6,307,43.18,Pass,2025-02-20,13256.26,week_10_orders.csv,6,False,False,7
ORD-W10-0068,V004,SKU-0007,2025-03-11,5,9,348,85.16,Pass,2025-03-20,29635.68,week_10_orders.csv,9,False,False,11
ORD-W10-0069,V011,SKU-0001,2025-03-08,5,3,297,31.12,Pass,2025-03-11,9242.64,week_10_orders.csv,3,True,False,10
ORD-W10-0070,V014,SKU-0011,2025-01-06,3,10,137,41.63,Pass,2025-01-16,5703.31,week_10_orders.csv,10,False,False,2
ORD-W10-0071,V018,SKU-0016,2025-03-04,7,10,44,60.42,Pass,2025-03-14,2658.48,week_10_orders.csv,10,False,False,10
ORD-W10-0072,V006,SKU-0015,2025-03-06,3,8,122,178.95,Pass,2025-03-14,21831.9,week_10_orders.csv,8,False,False,10
ORD-W10-0073,V005,SKU-0018,2025-02-08,3,12,77,188.47,Pass,2025-02-20,14512.19,week_10_orders.csv,12,False,False,6
ORD-W10-0074,V001,SKU-0033,2025-02-01,7,3,346,82.68,Pass,2025-02-04,28607.28,week_10_orders.csv,3,True,False,5
ORD-W10-0075,V002,SKU-0003,2025-02-06,5,4,14,116.49,Pass,2025-02-10,1630.86,week_10_orders.csv,4,True,False,6
ORD-W10-0076,V007,SKU-0038,2025-01-09,5,3,201,34.78,Pass,2025-01-12,6990.78,week_10_orders.csv,3,True,False,2
ORD-W10-0077,V018,SKU-0031,2025-01-26,5,10,34,164.08,Defect,2025-02-05,5578.72,week_10_orders.csv,10,False,True,4
ORD-W10-0078,V017,SKU-0013,2025-01-24,5,8,318,126.72,Pending,2025-02-01,40296.96,week_10_orders.csv,8,False,False,4
ORD-W10-0079,V011,SKU-0039,2025-02-23,5,9,111,131.94,Pass,2025-03-04,14645.34,week_10_orders.csv,9,False,False,8
ORD-W10-0080,V010,SKU-0001,2025-01-08,3,2,133,112.82,Pass,2025-01-10,15005.06,week_10_orders.csv,2,True,False,2
ORD-W10-0081,V005,SKU-0039,2025-02-16,5,3,467,145.96,Pass,2025-02-19,68163.32,week_10_orders.csv,3,True,False,7
ORD-W10-0082,V003,SKU-0050,2025-01-07,7,4,406,176.18,Pass,2025-01-11,71529.08,week_10_orders.csv,4,True,False,2
ORD-W10-0083,V016,SKU-0018,2025-02-01,7,5,154,92.37,Pass,2025-02-06,14224.98,week_10_orders.csv,5,True,False,5
ORD-W10-0084,V011,SKU-0026,2025-03-04,5,8,354,65.59,Pass,2025-03-12,23218.86,week_10_orders.csv,8,False,False,10
ORD-W10-0085,V014,SKU-0012,2025-01-24,5,12,290,81.38,Pass,2025-02-05,23600.2,week_10_orders.csv,12,False,False,4
ORD-W10-0086,V010,SKU-0022,2025-01-20,3,7,235,12.2,Pass,2025-01-27,2867.0,week_10_orders.csv,7,False,False,4
ORD-W10-0087,V019,SKU-0007,2025-01-14,5,2,208,55.45,Pass,2025-01-16,11533.6,week_10_orders.csv,2,True,False,3
ORD-W10-0088,V018,SKU-0047,2025-03-03,3,3,302,155.46,Pass,2025-03-06,46948.92,week_10_orders.csv,3,True,False,10
ORD-W10-0089,V006,SKU-0016,2025-01-21,5,2,62,10.38,Pass,2025-01-23,643.56,week_10_orders.csv,2,True,False,4
ORD-W10-0090,V017,SKU-0024,2025-02-02,7,6,370,180.82,Pass,2025-02-08,66903.4,week_10_orders.csv,6,True,False,5
ORD-W10-0091,V008,SKU-0036,2025-03-04,3,11,74,122.25,Pass,2025-03-15,9046.5,week_10_orders.csv,11,False,False,10
ORD-W10-0092,V002,SKU-0011,2025-01-27,5,3,383,111.07,Pass,2025-01-30,42539.81,week_10_orders.csv,3,True,False,5
ORD-W10-0093,V006,SKU-0017,2025-02-20,7,3,348,54.05,Pass,2025-02-23,18809.4,week_10_orders.csv,3,True,False,8
ORD-W10-0094,V017,SKU-0035,2025-03-04,5,2,364,12.3,Defect,2025-03-06,4477.2,week_10_orders.csv,2,True,True,10
ORD-W10-0095,V009,SKU-0002,2025-02-03,5,9,49,120.97,Pass,2025-02-12,5927.53,week_10_orders.csv,9,False,False,6
ORD-W10-0096,V017,SKU-0028,2025-01-06,5,9,83,40.01,Pass,2025-01-15,3320.83,week_10_orders.csv,9,False,False,2
ORD-W10-0097,V013,SKU-0046,2025-02-16,3,4,377,72.41,Pass,2025-02-20,27298.57,week_10_orders.csv,4,False,False,7
ORD-W10-0098,V015,SKU-0010,2025-02-14,10,3,149,15.3,Pass,2025-02-17,2279.7,week_10_orders.csv,3,True,False,7
ORD-W10-0099,V010,SKU-0023,2025-02-26,7,8,475,185.66,Pass,2025-03-06,88188.5,week_10_orders.csv,8,False,False,9
ORD-W10-0100,V015,SKU-0014,2025-02-03,7,6,357,114.98,Pass,2025-02-09,41047.86,week_10_orders.csv,6,True,False,6
ORD-W10-0101,V014,SKU-0047,2025-01-23,5,3,100,184.0,Pass,2025-01-26,18400.0,week_10_orders.csv,3,True,False,4
ORD-W10-0102,V008,SKU-0004,2025-01-03,7,11,216,29.73,Pass,2025-01-14,6421.68,week_10_orders.csv,11,False,False,1
ORD-W10-0103,V002,SKU-0005,2025-02-08,5,12,180,29.92,Pass,2025-02-20,5385.6,week_10_orders.csv,12,False,False,6
ORD-W10-0104,V018,SKU-0001,2025-01-31,7,13,405,95.29,Pass,2025-02-13,38592.45,week_10_orders.csv,13,False,False,5
ORD-W10-0105,V020,SKU-0031,2025-01-05,7,11,310,139.76,Pass,2025-01-16,43325.6,week_10_orders.csv,11,False,False,1
ORD-W10-0106,V016,SKU-0013,2025-02-04,5,7,397,139.31,Pass,2025-02-11,55306.07,week_10_orders.csv,7,False,False,6
ORD-W10-0107,V008,SKU-0013,2025-02-06,3,9,127,111.34,Defect,2025-02-15,14140.18,week_10_orders.csv,9,False,True,6
ORD-W10-0108,V016,SKU-0011,2025-03-02,5,2,182,97.27,Pass,2025-03-04,17703.14,week_10_orders.csv,2,True,False,9
ORD-W10-0109,V011,SKU-0023,2025-02-10,7,12,463,79.46,Pass,2025-02-22,36789.98,week_10_orders.csv,12,False,False,7
