job_id,title,company,city,industry,experience_required,exp_level_num,salary_aud,skills,remote_ok,visa_sponsor,posted_year
J1007,BI Analyst,ANZ Bank,Sydney,Technology,1-3 years,1,94000,"BPMN,SQL,Power BI,AWS,Excel,Azure,Python,Agile",1,0,2026
J1008,BI Analyst,Deloitte,Brisbane,Property,Graduate/<1yr,0,74000,"Power BI,Jira,Python,SQL,AWS,Machine Learning",1,0,2024
J1009,Data Analyst,Woolworths,Melbourne,Retail,5+ years,3,119000,"Power BI,SQL,Tableau",1,1,2026
J1010,Senior Business Analyst,Amazon,Melbourne,Energy,5+ years,3,120000,"BPMN,DAX,Power BI,SQL,Stakeholder Management,AWS,Azure,R",0,1,2024
J1011,BI Analyst,Woolworths,Melbourne,Government,3-5 years,2,109000,"Power BI,Azure,Agile,Looker,Machine Learning,SQL",0,0,2024
J1012,Data Analyst,KPMG,Sydney,Energy,1-3 years,1,87000,"Power BI,SQL,Excel,Azure",0,0,2026
J1013,Data Analyst,KPMG,Remote,Technology,5+ years,3,117000,"Tableau,Machine Learning,R,BPMN,Azure,Power BI,SQL",1,0,2026
J1014,Data Analyst,Woolworths,Sydney,Retail,1-3 years,1,84000,"Looker,SQL,AWS,Jira",0,0,2025
J1015,Senior Data Analyst,Telstra,Brisbane,Retail,3-5 years,2,98000,"BPMN,Power BI,Jira",0,1,2026
J1016,Senior Business Analyst,PwC,Melbourne,Property,5+ years,3,128000,"Power BI,Tableau,Machine Learning",1,0,2024
J1017,Business Analyst,NAB,Sydney,Finance,5+ years,3,134000,"Python,SQL,Agile,Machine Learning,DAX,BPMN",1,0,2025
J1018,Junior Data Analyst,NAB,Sydney,Retail,1-3 years,1,87000,"BPMN,SQL,DAX",0,0,2025
J1019,Data Analyst,Telstra,Perth,Property,1-3 years,1,93000,"BPMN,SQL,Excel,Python,Agile,AWS",1,0,2024
J1020,Business Analyst,Amazon,Melbourne,Retail,1-3 years,1,88000,"Power BI,BPMN,SQL",1,0,2025
J1021,Data Analyst,NAB,Sydney,Finance,1-3 years,1,83000,"Power BI,SQL,Excel",1,1,2026
J1022,Junior Data Analyst,Deloitte,Brisbane,Government,5+ years,1,84000,"Power BI,SQL,AWS",0,0,2026
J1023,Business Analyst,Deloitte,Adelaide,Property,1-3 years,1,85000,"Jira,Tableau,Machine Learning,SQL,AWS",1,0,2024
J1024,Data Analyst,Amazon,Melbourne,Technology,3-5 years,2,99000,"Power BI,SQL,BPMN,Looker",0,1,2026
J1025,BI Analyst,Woolworths,Sydney,Technology,3-5 years,2,108000,"Power BI,SQL,DAX",1,0,2024
J1026,BI Analyst,PwC,Melbourne,Retail,3-5 years,2,102000,"Power BI,SQL,Azure",0,0,2024
J1027,Senior Business Analyst,Telstra,Sydney,Retail,1-3 years,2,112000,"Python,Excel,DAX,Machine Learning,Stakeholder Management,Tableau,Power BI,BPMN",1,0,2026
J1028,BI Analyst,Deloitte,Melbourne,Retail,3-5 years,2,103000,"BPMN,SQL,Agile,R,Power BI",1,1,2024
J1029,BI Analyst,Dept of Health,Sydney,Consulting,1-3 years,1,86000,"Azure,Looker,SQL",1,1,2024
J1030,Business Analyst,Amazon,Melbourne,Consulting,3-5 years,2,106000,"Power BI,Machine Learning,Azure,SQL,BPMN,Stakeholder Management,R",0,0,2024
J1031,Business Analyst,Woolworths,Melbourne,Consulting,5+ years,3,135000,"SQL,Excel,Power BI,Python,DAX,Machine Learning",1,0,2025
J1032,Data Analyst,PwC,Remote,Property,5+ years,3,108000,"Python,Jira,Stakeholder Management,DAX,Tableau",0,1,2025
J1033,Associate BA,NAB,Melbourne,Energy,1-3 years,1,96000,"Power BI,DAX,SQL,Machine Learning,BPMN",1,0,2025
J1034,Systems Analyst,Dept of Health,Brisbane,Government,3-5 years,2,99000,"Power BI,SQL,Agile,Machine Learning",1,0,2026
J1035,Junior Data Analyst,KPMG,Melbourne,Property,1-3 years,1,96000,"Power BI,Machine Learning,SQL,Agile,Stakeholder Management,Python,Looker",0,0,2025
J1036,Senior Business Analyst,Deloitte,Sydney,Property,3-5 years,2,115000,"Stakeholder Management,Power BI,Azure,R,SQL,Python,DAX",1,0,2025
J1037,Senior Data Analyst,Woolworths,Sydney,Consulting,1-3 years,2,101000,"Power BI,SQL,R,Agile,Azure,DAX,Excel",1,0,2024
J1038,Business Analyst,Telstra,Sydney,Technology,1-3 years,1,95000,"AWS,SQL,Python",1,0,2024
J1039,Systems Analyst,Amazon,Perth,Finance,3-5 years,2,104000,"BPMN,SQL,DAX,Jira,AWS,Azure",0,0,2026
J1040,BI Analyst,Deloitte,Sydney,Energy,Graduate/<1yr,0,83000,"SQL,Machine Learning,AWS,Looker,R,Power BI",1,0,2025
J1041,Reporting Analyst,Deloitte,Sydney,Healthcare,3-5 years,2,112000,"Power BI,SQL,Machine Learning,Agile,Python,Tableau",1,1,2026
J1042,Junior Data Analyst,PwC,Sydney,Finance,1-3 years,1,91000,"Power BI,SQL,Agile",0,0,2024
J1043,Reporting Analyst,Woolworths,Sydney,Finance,1-3 years,1,96000,"Power BI,SQL,Tableau,Machine Learning,DAX,AWS,BPMN,Stakeholder Management",1,0,2026
J1044,Senior Business Analyst,ANZ Bank,Sydney,Finance,5+ years,3,131000,"Jira,AWS,Power BI,SQL,Agile,Machine Learning,Azure,Looker",0,0,2024
J1045,Business Analyst,Deloitte,Sydney,Technology,3-5 years,2,106000,"Power BI,BPMN,AWS",0,0,2025
J1046,BI Analyst,ANZ Bank,Melbourne,Retail,3-5 years,2,106000,"Tableau,SQL,BPMN",1,0,2026
J1047,Data Analyst,PwC,Sydney,Government,1-3 years,1,95000,"Power BI,SQL,Excel,DAX,Python,Stakeholder Management,Tableau",0,0,2025
J1048,Data Analyst,Telstra,Brisbane,Retail,Graduate/<1yr,0,69000,"Azure,Agile,SQL,Python,Looker,R,BPMN",1,0,2026
J1049,Senior Business Analyst,Commonwealth Bank,Sydney,Energy,1-3 years,2,98000,"Agile,SQL,Looker",0,1,2026
J1050,Business Analyst,PwC,Brisbane,Energy,Graduate/<1yr,0,69000,"Azure,Power BI,DAX,Stakeholder Management,Agile,Excel",1,0,2025
J1051,Business Analyst,PwC,Brisbane,Healthcare,3-5 years,2,95000,"Stakeholder Management,SQL,Python,Excel",0,0,2025
J1052,Junior Data Analyst,PwC,Melbourne,Energy,1-3 years,1,96000,"Power BI,Python,Machine Learning,SQL",0,0,2026
J1053,Business Analyst,KPMG,Sydney,Finance,5+ years,3,129000,"Stakeholder Management,SQL,Power BI,Jira,Looker,Azure,Machine Learning,Agile",0,1,2024
J1054,Data Analyst,ANZ Bank,Sydney,Government,5+ years,3,126000,"BPMN,Stakeholder Management,SQL,Machine Learning,Power BI",0,0,2025
J1055,Data Analyst,Dept of Health,Brisbane,Consulting,1-3 years,1,82000,"SQL,Agile,Stakeholder Management,Tableau,DAX",0,0,2026
J1056,Business Analyst,Telstra,Sydney,Energy,1-3 years,1,89000,"Machine Learning,SQL,Power BI,AWS",0,1,2024
J1057,Senior Data Analyst,Telstra,Melbourne,Energy,3-5 years,2,111000,"Power BI,SQL,Azure",0,0,2026
J1058,BI Analyst,ANZ Bank,Melbourne,Retail,1-3 years,1,91000,"Tableau,SQL,Jira,Power BI,Stakeholder Management,Python",0,0,2025
J1059,Business Analyst,Dept of Health,Sydney,Consulting,Graduate/<1yr,0,74000,"Power BI,Machine Learning,SQL",0,0,2026
J1060,Data Analyst,ANZ Bank,Melbourne,Technology,5+ years,3,125000,"Power BI,SQL,Looker",1,0,2025
J1061,Reporting Analyst,Deloitte,Melbourne,Retail,Graduate/<1yr,0,70000,"Machine Learning,SQL,R,BPMN,Jira",0,0,2026
J1062,Systems Analyst,Commonwealth Bank,Remote,Retail,3-5 years,2,92000,"Python,SQL,Jira,DAX,R,Power BI,Agile,Tableau",1,0,2026
J1063,Senior Data Analyst,KPMG,Melbourne,Property,1-3 years,2,102000,"Looker,Machine Learning,Power BI,Excel",0,0,2024
J1064,Systems Analyst,ANZ Bank,Sydney,Finance,3-5 years,2,102000,"R,SQL,Agile,Stakeholder Management,Power BI,Excel",1,0,2025
J1065,Data Analyst,ANZ Bank,Brisbane,Energy,Graduate/<1yr,0,75000,"R,Excel,SQL,Power BI,AWS,Stakeholder Management,Machine Learning,Python",1,1,2025
J1066,Senior Business Analyst,Amazon,Sydney,Consulting,3-5 years,2,102000,"Power BI,SQL,Agile",0,0,2025
J1067,Business Analyst,Deloitte,Brisbane,Healthcare,5+ years,3,118000,"SQL,Machine Learning,Stakeholder Management",0,0,2026
J1068,BI Analyst,Amazon,Adelaide,Technology,5+ years,3,117000,"Power BI,SQL,Tableau,R,Python",1,0,2025
J1069,Business Analyst,PwC,Sydney,Finance,3-5 years,2,105000,"Azure,SQL,Jira,Power BI,Tableau",0,0,2025
J1070,Data Analyst,Deloitte,Brisbane,Energy,5+ years,3,109000,"Stakeholder Management,SQL,Power BI,Excel",1,1,2024
J1071,Reporting Analyst,NAB,Melbourne,Retail,1-3 years,1,94000,"Stakeholder Management,Jira,Excel,SQL,Power BI,Python,Tableau,BPMN",0,0,2025
J1072,Reporting Analyst,Dept of Health,Melbourne,Property,5+ years,3,119000,"Power BI,Jira,AWS,Agile",1,0,2025
J1073,Reporting Analyst,PwC,Sydney,Energy,1-3 years,1,87000,"Power BI,SQL,Agile,DAX",0,0,2025
J1074,Insights Analyst,Commonwealth Bank,Canberra,Healthcare,3-5 years,2,106000,"Power BI,SQL,Tableau,Azure,BPMN,Excel,Agile,Looker",0,0,2025
J1075,Senior Business Analyst,Deloitte,Melbourne,Consulting,3-5 years,2,102000,"Tableau,SQL,Power BI,Azure",0,0,2025
J1076,Senior Business Analyst,Woolworths,Melbourne,Healthcare,Graduate/<1yr,2,104000,"AWS,SQL,Jira,DAX,R,Looker",1,1,2026
J1077,Reporting Analyst,Dept of Health,Brisbane,Consulting,Graduate/<1yr,0,85000,"Power BI,SQL,AWS,Azure,Python,Machine Learning,Jira",1,0,2025
J1078,Senior Business Analyst,KPMG,Melbourne,Healthcare,5+ years,3,130000,"Stakeholder Management,SQL,Looker,Power BI,Jira,BPMN,Excel,DAX",1,0,2025
J1079,Senior Data Analyst,PwC,Melbourne,Finance,3-5 years,2,102000,"Jira,SQL,Tableau,R,BPMN,Stakeholder Management,AWS",0,0,2024
J1080,Associate BA,Telstra,Brisbane,Consulting,1-3 years,1,94000,"Looker,SQL,DAX,Stakeholder Management,R,AWS,Python",0,0,2025
J1081,Senior Data Analyst,Dept of Health,Melbourne,Government,1-3 years,2,106000,"Stakeholder Management,SQL,AWS,Power BI,Tableau",0,0,2025
J1082,Business Analyst,ANZ Bank,Melbourne,Consulting,3-5 years,2,109000,"Power BI,DAX,SQL,Tableau,AWS",0,0,2026
J1083,Senior Business Analyst,PwC,Melbourne,Retail,3-5 years,2,104000,"Power BI,SQL,Tableau,Excel,Jira,Azure",0,1,2025
J1084,Data Analyst,Commonwealth Bank,Sydney,Energy,1-3 years,1,89000,"Tableau,SQL,Agile",1,0,2025
J1085,Data Analyst,Amazon,Sydney,Government,5+ years,3,132000,"Power BI,SQL,Python,Looker,Machine Learning",0,0,2026
J1086,BI Analyst,PwC,Sydney,Finance,1-3 years,1,86000,"Power BI,Azure,SQL",1,0,2025
J1087,Reporting Analyst,Commonwealth Bank,Melbourne,Consulting,3-5 years,2,98000,"Azure,SQL,Tableau,BPMN",0,0,2024
J1088,Data Analyst,NAB,Adelaide,Healthcare,5+ years,3,116000,"Power BI,SQL,Stakeholder Management,DAX,R,Jira",0,1,2025
J1089,Junior Data Analyst,Commonwealth Bank,Sydney,Consulting,3-5 years,1,88000,"Power BI,SQL,Looker,R,Stakeholder Management,AWS",1,0,2026
J1090,Junior Data Analyst,KPMG,Sydney,Government,3-5 years,1,96000,"Tableau,SQL,DAX,Python,R,Power BI,AWS",1,0,2025
J1091,Business Analyst,Commonwealth Bank,Melbourne,Retail,3-5 years,2,104000,"Excel,SQL,Azure,DAX,AWS",0,0,2025
J1092,Data Analyst,ANZ Bank,Perth,Consulting,Graduate/<1yr,0,73000,"SQL,Azure,Power BI,R",1,0,2025
J1093,Senior Business Analyst,PwC,Sydney,Consulting,3-5 years,2,107000,"Power BI,Jira,SQL,BPMN,AWS,Agile,Tableau,R",0,0,2024
J1094,Junior Data Analyst,Telstra,Sydney,Property,3-5 years,1,86000,"Agile,Excel,SQL,DAX,AWS,Power BI",0,0,2024
J1095,Senior Business Analyst,Amazon,Sydney,Healthcare,1-3 years,2,113000,"Power BI,Azure,R,AWS,BPMN,Agile,Machine Learning,Looker",1,0,2024
J1096,Business Analyst,Amazon,Sydney,Finance,3-5 years,2,103000,"Power BI,SQL,Agile,AWS",0,0,2025
J1097,Data Analyst,Woolworths,Melbourne,Consulting,5+ years,3,123000,"Looker,DAX,Python,R,SQL",1,1,2026
J1098,Data Analyst,ANZ Bank,Sydney,Technology,1-3 years,1,94000,"BPMN,SQL,Machine Learning,Tableau",1,0,2025
J1099,Data Analyst,Commonwealth Bank,Brisbane,Technology,Graduate/<1yr,0,75000,"DAX,Agile,Tableau,Looker,Power BI",1,0,2026
J1100,Data Analyst,Deloitte,Melbourne,Energy,1-3 years,1,93000,"Machine Learning,SQL,BPMN,Agile,Stakeholder Management,Tableau,Python,Excel",0,0,2025
J1101,Data Analyst,ANZ Bank,Canberra,Consulting,Graduate/<1yr,0,81000,"Power BI,SQL,R,Agile,Tableau,AWS,Machine Learning",0,0,2024
J1102,Data Analyst,Amazon,Melbourne,Consulting,5+ years,3,125000,"Power BI,Tableau,Python,Machine Learning",1,1,2024
J1103,Data Analyst,ANZ Bank,Melbourne,Healthcare,1-3 years,1,87000,"Tableau,SQL,Azure,Stakeholder Management",0,0,2026
J1104,Data Analyst,Woolworths,Melbourne,Healthcare,1-3 years,1,83000,"SQL,Power BI,BPMN",1,0,2025
J1105,Associate BA,PwC,Brisbane,Energy,3-5 years,2,96000,"Power BI,SQL,R,Jira",0,1,2025
J1106,Associate BA,Telstra,Brisbane,Property,3-5 years,2,100000,"Power BI,Stakeholder Management,SQL",1,1,2026
J1107,BI Analyst,NAB,Melbourne,Healthcare,Graduate/<1yr,0,74000,"Jira,SQL,AWS,Python,DAX",1,0,2025
J1108,Data Analyst,Dept of Health,Brisbane,Healthcare,3-5 years,2,97000,"Power BI,SQL,Stakeholder Management,Python,R",0,0,2025
J1109,Data Analyst,Deloitte,Adelaide,Government,5+ years,3,126000,"Stakeholder Management,SQL,Power BI,Python,AWS,Tableau,Azure",0,0,2025
J1110,Senior Business Analyst,Dept of Health,Melbourne,Energy,3-5 years,2,95000,"Power BI,Looker,BPMN",1,0,2026
J1111,Associate BA,Deloitte,Sydney,Retail,1-3 years,1,86000,"Power BI,SQL,Excel,BPMN,Looker,Machine Learning,Tableau,Agile",1,0,2024
J1112,Senior Business Analyst,Woolworths,Melbourne,Finance,5+ years,3,127000,"Excel,SQL,Stakeholder Management,Machine Learning,Looker,R,AWS,Power BI",1,1,2024
J1113,BI Analyst,Woolworths,Brisbane,Finance,3-5 years,2,101000,"Python,SQL,Agile,Looker,DAX,Stakeholder Management,Power BI,Azure",1,0,2025
J1114,Systems Analyst,Amazon,Adelaide,Retail,Graduate/<1yr,0,77000,"Excel,Azure,Tableau,Machine Learning,SQL,Power BI,Agile",0,1,2025
J1115,Business Analyst,Amazon,Brisbane,Energy,1-3 years,1,79000,"DAX,SQL,BPMN,Tableau",1,0,2026
J1116,Senior Business Analyst,KPMG,Melbourne,Technology,1-3 years,2,106000,"Machine Learning,SQL,Tableau,Agile",1,1,2026
J1117,Business Analyst,Woolworths,Sydney,Healthcare,3-5 years,2,115000,"Power BI,Azure,Agile,SQL,DAX,Jira,BPMN,R",0,0,2025
J1118,Senior Business Analyst,Telstra,Brisbane,Property,1-3 years,2,102000,"Power BI,Excel,BPMN,Stakeholder Management,Agile,Machine Learning,SQL",1,0,2025
J1119,Data Analyst,Woolworths,Melbourne,Government,3-5 years,2,89000,"Power BI,SQL,Excel,Stakeholder Management,Looker",0,0,2025
J1120,Data Analyst,Telstra,Sydney,Finance,3-5 years,2,113000,"Excel,SQL,Agile,BPMN,AWS,Power BI,DAX,Jira",0,0,2025
J1121,Junior Data Analyst,KPMG,Sydney,Property,1-3 years,1,88000,"Excel,SQL,Power BI,Stakeholder Management,AWS",0,0,2026
J1122,Systems Analyst,Telstra,Sydney,Property,1-3 years,1,90000,"Power BI,BPMN,AWS,Stakeholder Management,Tableau,Python",1,1,2025
J1123,Senior Business Analyst,Commonwealth Bank,Melbourne,Healthcare,3-5 years,2,110000,"Stakeholder Management,SQL,Looker,AWS,BPMN,Azure",1,0,2025
J1124,Data Analyst,PwC,Melbourne,Consulting,3-5 years,2,97000,"Power BI,SQL,Agile,AWS",1,1,2026
J1125,Reporting Analyst,NAB,Canberra,Technology,5+ years,3,122000,"Power BI,Excel,DAX,Looker",0,0,2025
J1126,Data Analyst,Woolworths,Melbourne,Retail,Graduate/<1yr,0,70000,"Azure,SQL,Looker,Jira,AWS,Stakeholder Management",1,0,2024
J1127,Business Analyst,Woolworths,Melbourne,Consulting,3-5 years,2,108000,"BPMN,SQL,R,AWS,DAX,Python,Azure,Agile",1,1,2025
J1128,Reporting Analyst,Amazon,Melbourne,Energy,1-3 years,1,90000,"Power BI,SQL,DAX,Tableau,Azure,Excel,AWS,Stakeholder Management",0,0,2025
J1129,Data Analyst,Commonwealth Bank,Sydney,Government,1-3 years,1,99000,"Power BI,Machine Learning,DAX,Jira,Azure,Agile,Python",1,0,2024
J1130,Business Analyst,Deloitte,Melbourne,Technology,3-5 years,2,107000,"Stakeholder Management,SQL,Jira,Python",0,0,2026
J1131,Business Analyst,ANZ Bank,Sydney,Government,3-5 years,2,117000,"Power BI,SQL,BPMN,Azure,Jira,Machine Learning",1,0,2024
J1132,Reporting Analyst,Dept of Health,Melbourne,Property,1-3 years,1,88000,"Machine Learning,SQL,Agile,R",1,0,2024
J1133,Associate BA,Amazon,Sydney,Consulting,1-3 years,1,91000,"Power BI,SQL,Stakeholder Management",0,0,2025
J1134,Systems Analyst,NAB,Sydney,Energy,1-3 years,1,87000,"Excel,SQL,Machine Learning,Looker",1,0,2024
J1135,Junior Data Analyst,Woolworths,Melbourne,Finance,Graduate/<1yr,0,68000,"Jira,BPMN,Agile",1,0,2025
J1136,Business Analyst,PwC,Remote,Healthcare,3-5 years,2,98000,"Power BI,SQL,Azure,Jira,DAX",1,0,2026
J1137,Insights Analyst,KPMG,Canberra,Retail,1-3 years,1,94000,"Jira,R,Azure,Machine Learning,DAX,Agile,Tableau,Stakeholder Management",0,0,2026
J1138,Senior Business Analyst,Dept of Health,Adelaide,Consulting,1-3 years,2,83000,"Power BI,Agile,Jira,SQL",1,0,2024
J1139,Business Analyst,NAB,Perth,Consulting,5+ years,3,112000,"Power BI,Stakeholder Management,Agile",0,0,2026
J1140,Reporting Analyst,Amazon,Sydney,Property,1-3 years,1,90000,"Power BI,SQL,Tableau,Excel,Agile",1,0,2026
J1141,Business Analyst,PwC,Canberra,Retail,1-3 years,1,88000,"Power BI,SQL,BPMN,DAX",0,0,2025
J1142,Associate BA,NAB,Adelaide,Consulting,1-3 years,1,80000,"Python,SQL,Tableau,Excel",1,0,2024
J1143,Data Analyst,Telstra,Melbourne,Technology,3-5 years,2,97000,"Power BI,SQL,Python,R",1,0,2026
J1144,Business Analyst,Telstra,Sydney,Energy,3-5 years,2,103000,"Power BI,SQL,R,Looker,Excel,Tableau,Stakeholder Management",0,0,2025
J1145,Insights Analyst,ANZ Bank,Brisbane,Healthcare,3-5 years,2,98000,"Power BI,SQL,Stakeholder Management,Jira,DAX",1,0,2024
J1146,Systems Analyst,Amazon,Melbourne,Retail,1-3 years,1,86000,"Power BI,SQL,Stakeholder Management",0,0,2025
J1147,Junior Data Analyst,NAB,Brisbane,Finance,Graduate/<1yr,0,81000,"Power BI,Azure,Machine Learning,Python,Tableau,SQL,DAX,Jira",1,0,2026
J1148,Business Analyst,Commonwealth Bank,Melbourne,Government,3-5 years,2,111000,"Machine Learning,Python,DAX,AWS,Power BI",1,0,2026
J1149,Data Analyst,Commonwealth Bank,Brisbane,Energy,1-3 years,1,95000,"Excel,SQL,Jira,Python,Azure,Tableau,BPMN,Machine Learning",0,0,2026
J1150,Business Analyst,ANZ Bank,Perth,Consulting,3-5 years,2,93000,"Power BI,SQL,R,BPMN,Stakeholder Management",0,0,2025
J1151,Reporting Analyst,NAB,Melbourne,Property,1-3 years,1,95000,"Power BI,SQL,Python,Jira,R,AWS,DAX",1,0,2025
J1152,Senior Business Analyst,KPMG,Sydney,Healthcare,5+ years,3,137000,"SQL,DAX,AWS,Machine Learning,Azure,R,Agile",1,0,2026
J1153,Senior Business Analyst,Dept of Health,Sydney,Energy,5+ years,3,132000,"Power BI,Looker,SQL,Python,Machine Learning,R",0,0,2024
J1154,Associate BA,ANZ Bank,Adelaide,Property,Graduate/<1yr,0,72000,"Python,Agile,Azure,DAX,Jira,Tableau,Power BI,BPMN",0,0,2025
J1155,Business Analyst,Amazon,Perth,Government,1-3 years,1,75000,"Looker,SQL,Agile",0,1,2026
J1156,Business Analyst,Amazon,Brisbane,Property,1-3 years,1,89000,"Azure,Python,Stakeholder Management,SQL,Power BI,Agile",0,1,2024
J1157,Business Analyst,NAB,Melbourne,Property,3-5 years,2,98000,"Power BI,SQL,BPMN",0,0,2025
J1158,BI Analyst,Amazon,Perth,Energy,1-3 years,1,85000,"Power BI,SQL,Jira,Azure",1,0,2024
J1159,Senior Data Analyst,ANZ Bank,Perth,Government,1-3 years,2,102000,"Power BI,SQL,Looker,Excel,Azure",1,0,2024
J1160,Data Analyst,NAB,Melbourne,Property,3-5 years,2,99000,"R,Stakeholder Management,Looker,DAX,AWS,SQL,Excel",1,0,2024
J1161,Senior Business Analyst,Commonwealth Bank,Canberra,Consulting,3-5 years,2,102000,"SQL,DAX,Azure",1,0,2024
J1162,Business Analyst,PwC,Melbourne,Government,Graduate/<1yr,0,74000,"Tableau,Jira,Stakeholder Management,Power BI,BPMN,Agile,Python,DAX",0,1,2026
J1163,Data Analyst,Woolworths,Canberra,Government,1-3 years,1,90000,"Power BI,Stakeholder Management,Azure,Excel,Looker,Python",0,0,2025
J1164,Data Analyst,Woolworths,Brisbane,Consulting,Graduate/<1yr,0,65000,"R,SQL,Power BI,Tableau,Agile,Jira",1,1,2025
J1165,Business Analyst,Woolworths,Perth,Finance,1-3 years,1,85000,"DAX,SQL,Power BI,Tableau",0,0,2024
J1166,Business Analyst,Deloitte,Melbourne,Technology,1-3 years,1,85000,"Python,SQL,DAX,Jira,Excel",0,1,2026
J1167,Senior Data Analyst,Amazon,Melbourne,Retail,1-3 years,2,117000,"AWS,SQL,Python,Azure,Tableau,DAX,Power BI",0,0,2026
J1168,Data Analyst,Telstra,Melbourne,Healthcare,3-5 years,2,106000,"Power BI,BPMN,Jira,SQL,Stakeholder Management,DAX,Python",0,0,2025
J1169,BI Analyst,KPMG,Melbourne,Energy,3-5 years,2,98000,"R,Tableau,SQL,Stakeholder Management,Looker,Python",0,0,2025
J1170,BI Analyst,ANZ Bank,Sydney,Property,3-5 years,2,108000,"Agile,SQL,BPMN,AWS,DAX,Tableau",1,0,2024
J1171,Junior Data Analyst,Commonwealth Bank,Sydney,Government,3-5 years,1,82000,"Power BI,SQL,Excel,Agile,Looker,Jira,BPMN,Python",1,0,2025
J1172,Junior Data Analyst,KPMG,Melbourne,Technology,1-3 years,1,77000,"Power BI,SQL,Stakeholder Management,BPMN",0,0,2025
J1173,Business Analyst,Amazon,Brisbane,Healthcare,1-3 years,1,79000,"Power BI,R,AWS,BPMN,Looker,SQL",0,0,2025
J1174,Data Analyst,Telstra,Melbourne,Technology,3-5 years,2,106000,"Excel,SQL,Power BI,Azure,R,BPMN,DAX,Agile",1,0,2026
J1175,Senior Data Analyst,NAB,Brisbane,Consulting,5+ years,3,130000,"Azure,SQL,Python,Tableau,Agile",1,0,2024
J1176,Reporting Analyst,Dept of Health,Melbourne,Retail,3-5 years,2,106000,"Looker,Jira,SQL,Stakeholder Management,Power BI,Agile,Machine Learning,DAX",0,0,2026
J1177,Reporting Analyst,Amazon,Melbourne,Government,Graduate/<1yr,0,80000,"Power BI,Jira,Excel,SQL,Looker,Azure,Python",0,0,2024
J1178,Business Analyst,Commonwealth Bank,Melbourne,Finance,1-3 years,1,96000,"SQL,Machine Learning,Azure,Jira,AWS",0,0,2026
J1179,Business Analyst,PwC,Adelaide,Energy,3-5 years,2,97000,"AWS,Stakeholder Management,SQL,DAX,Excel,Jira",1,0,2025
J1180,Business Analyst,Deloitte,Sydney,Finance,3-5 years,2,111000,"Power BI,Agile,Python,Tableau,Looker,DAX,Excel,Stakeholder Management",0,0,2025
J1181,Senior Data Analyst,Woolworths,Sydney,Energy,1-3 years,2,114000,"Power BI,SQL,Python,Jira,DAX,Azure",1,0,2024
J1182,Data Analyst,NAB,Melbourne,Retail,1-3 years,1,95000,"Power BI,SQL,Machine Learning,Azure,Looker,Agile",0,1,2024
J1183,Data Analyst,Deloitte,Perth,Finance,1-3 years,1,80000,"Power BI,SQL,Stakeholder Management,AWS,Excel",0,0,2026
J1184,Business Analyst,Deloitte,Brisbane,Retail,Graduate/<1yr,0,78000,"Stakeholder Management,SQL,BPMN,Machine Learning,Power BI,Agile,Excel,DAX",1,0,2024
J1185,Senior Business Analyst,Woolworths,Sydney,Finance,Graduate/<1yr,2,118000,"BPMN,SQL,R,Power BI,DAX",0,0,2026
J1186,Senior Data Analyst,NAB,Sydney,Consulting,5+ years,3,126000,"Machine Learning,Looker,SQL,AWS,Agile,Power BI",0,0,2024
J1187,Systems Analyst,Telstra,Brisbane,Technology,1-3 years,1,84000,"Power BI,SQL,Python,BPMN,R,Jira,Agile",0,1,2025
J1188,Data Analyst,KPMG,Melbourne,Healthcare,5+ years,3,129000,"Power BI,SQL,Machine Learning,Azure",0,0,2025
J1189,Reporting Analyst,ANZ Bank,Canberra,Healthcare,5+ years,3,134000,"Stakeholder Management,Machine Learning,Python,Looker,Azure,BPMN,DAX",0,1,2026
J1190,BI Analyst,PwC,Canberra,Retail,1-3 years,1,94000,"Azure,SQL,Power BI,AWS",0,1,2025
J1191,Business Analyst,Amazon,Melbourne,Government,Graduate/<1yr,0,85000,"Power BI,SQL,Jira,Stakeholder Management,Excel,Machine Learning,Looker,DAX",1,1,2026
J1192,Data Analyst,KPMG,Melbourne,Government,5+ years,3,133000,"Power BI,Python,R,Looker,SQL,AWS,DAX",0,0,2024
J1193,BI Analyst,Commonwealth Bank,Brisbane,Healthcare,3-5 years,2,94000,"Power BI,SQL,Agile",1,1,2026
J1194,Data Analyst,Telstra,Sydney,Energy,3-5 years,2,112000,"DAX,Machine Learning,Power BI,AWS,SQL",0,0,2024
J1195,Senior Business Analyst,NAB,Sydney,Technology,5+ years,3,121000,"Power BI,SQL,BPMN,R,Agile",0,0,2025
J1196,Systems Analyst,Woolworths,Adelaide,Property,3-5 years,2,92000,"AWS,SQL,Looker,Agile,Jira,Stakeholder Management,Python,Power BI",0,0,2026
J1197,Systems Analyst,NAB,Sydney,Technology,3-5 years,2,106000,"Power BI,AWS,Machine Learning,BPMN,SQL,Jira",1,0,2026
J1198,Reporting Analyst,KPMG,Melbourne,Consulting,1-3 years,1,95000,"Power BI,Machine Learning,SQL",1,0,2024
J1199,Business Analyst,NAB,Melbourne,Property,3-5 years,2,99000,"Power BI,SQL,R",0,0,2024
J1200,Systems Analyst,ANZ Bank,Melbourne,Consulting,Graduate/<1yr,0,61000,"Looker,Excel,Azure,Jira,Stakeholder Management,BPMN,DAX",0,0,2026
